%  1 - Time
%  2 - Pitch angle rate goal
%  3 - Pitch angle goal
%  4 - Altitude rate goal
%  5 - Altitude goal
%  6 - Pitch angle rate
%  7 - Pitch angle
%  8 - Altitude rate
%  9 - Altitude
% 10 - Elevator deflection


5.82303 0 0 -6.24091 31.2045 -0.214768 -1.87964 -320.096 -663.143 0.261799
5.88077 0 0 -6.16925 30.8463 -0.215646 -1.89207 -323.81 -681.733 0.261799
5.939 0 0 -6.09782 30.4891 -0.21659 -1.90465 -327.544 -700.697 0.261799
5.99776 0 0 -6.02658 30.1329 -0.217596 -1.91741 -331.3 -720.052 0.261799
6.05709 0 0 -5.9555 29.7775 -0.218659 -1.93035 -335.08 -739.819 0.261799
6.11703 0 0 -5.88453 29.4226 -0.219775 -1.94349 -338.889 -760.019 0.261799
6.17764 0 0 -5.81363 29.0681 -0.22094 -1.95684 -342.73 -780.675 0.261799
6.23897 0 0 -5.74275 28.7138 -0.22215 -1.97043 -346.607 -801.814 0.261799
6.30109 0 0 -5.67185 28.3592 -0.2234 -1.98427 -350.524 -823.466 0.261799
6.36406 0 0 -5.60086 28.0043 -0.224688 -1.99838 -354.485 -845.664 0.261799
6.42796 0 0 -5.52973 27.6487 -0.226009 -2.01278 -358.497 -868.446 0.261799
6.49289 0 0 -5.45839 27.2919 -0.227359 -2.0275 -362.565 -891.856 0.261799
6.55896 0 0 -5.38674 26.9337 -0.228735 -2.04256 -366.696 -915.944 0.261799
6.62627 0 0 -5.31471 26.5735 -0.230133 -2.05801 -370.898 -940.771 0.261799
6.695 0 0 -5.24216 26.2108 -0.23155 -2.07387 -375.182 -966.407 0.261799
6.76531 0 0 -5.16896 25.8448 -0.232984 -2.0902 -379.559 -992.94 0.261799
6.83743 0 0 -5.09493 25.4747 -0.234431 -2.10706 -384.044 -1020.48 0.261799
6.90894 0 0 -5.02258 25.1129 -0.235838 -2.12387 -388.485 -1048.1 0.261799
6.97968 0 0 -4.95202 24.7601 -0.237196 -2.1406 -392.876 -1075.74 0.261799
7.04982 0 0 -4.88304 24.4152 -0.238506 -2.15729 -397.227 -1103.45 0.261799
7.11951 0 0 -4.81546 24.0773 -0.239768 -2.17395 -401.548 -1131.28 0.261799
7.18885 0 0 -4.74914 23.7457 -0.240981 -2.19062 -405.846 -1159.27 0.261799
7.25794 0 0 -4.68396 23.4198 -0.242144 -2.20731 -410.128 -1187.46 0.261799
7.32688 0 0 -4.61982 23.0991 -0.243258 -2.22404 -414.401 -1215.88 0.261799
7.39573 0 0 -4.55664 22.7832 -0.244321 -2.24083 -418.669 -1244.56 0.261799
7.46457 0 0 -4.49433 22.4717 -0.245333 -2.25768 -422.937 -1273.53 0.261799
7.53347 0 0 -4.43283 22.1642 -0.246294 -2.27462 -427.21 -1302.81 0.261799
7.60247 0 0 -4.37208 21.8604 -0.247204 -2.29165 -431.492 -1332.44 0.261799
7.67165 0 0 -4.31201 21.56 -0.248061 -2.30878 -435.787 -1362.44 0.261799
7.74104 0 0 -4.25257 21.2628 -0.248868 -2.32602 -440.098 -1392.83 0.261799
7.81072 0 0 -4.19372 20.9686 -0.249622 -2.34339 -444.43 -1423.64 0.261799
7.88073 0 0 -4.13541 20.677 -0.250324 -2.36089 -448.786 -1454.91 0.261799
7.95113 0 0 -4.07759 20.3879 -0.250975 -2.37853 -453.169 -1486.66 0.261799
8.02198 0 0 -4.02022 20.1011 -0.251574 -2.39633 -457.584 -1518.92 0.261799
8.09332 0 0 -3.96326 19.8163 -0.252122 -2.4143 -462.035 -1551.73 0.261799
8.16523 0 0 -3.90668 19.5334 -0.252619 -2.43245 -466.525 -1585.11 0.261799
8.23776 0 0 -3.85041 19.2521 -0.253066 -2.45079 -471.058 -1619.11 0.261799
